Time,Instantaneous Solar energy Generation(kWh),Instantaneous Solar Usage (kWh),Instantaneous User Consumption (kWh),Device_1_Consumption (kW),Device_2_Consumption (kW),Device_3_Consumption (kW),Device_4_Consumption (kW),TOU rates (INR),Predicted TOU rates (1 hour ahead),Cumulative Energy Consumption,Predicted Solar Generation (kWh),Optimal Solar Usage (kWh),Optimal Grid Usage (kWh),Instantaneous Full Grid Cost (INR),Instantaneous Actual Cost (INR),Instantaneous Savings (INR),Cumulative Savings (INR),Cumulative Bill (INR),Cumulative Energy Saved (kWh),Trees Saved,Battery Level (kWh)
1/12/2024 8:30,0.3,0.3,0.41,0.025,0.097,0.062,0.237,24.41011236,24.41011236,47.26,0.3,0.3,0.11,10.00814607,2.68511236,7.323033708,146.8426966,864.8469101,7,0.2611,0
1/12/2024 8:34,0.3,0.3,0.4,0.003,0.007,0.219,0.284,24.41011236,24.41011236,47.66,0.3,0.3,0.1,9.764044944,2.441011236,7.323033708,154.1657303,867.2879214,7.3,0.27229,0
1/12/2024 8:35,-0.1,0,,,,,,24.41011236,24.41011236,47.66,-0.1,0,0.4,9.764044944,9.764044944,0,154.1657303,877.0519663,7.3,0.27229,0
1/12/2024 8:37,-0.1,0,,,,,,24.41011236,24.41011236,47.66,-0.1,0,0.4,9.764044944,9.764044944,0,154.1657303,886.8160113,7.3,0.27229,0
1/12/2024 8:39,-0.1,0,,,,,,24.41011236,24.41011236,47.66,-0.1,0,0.4,9.764044944,9.764044944,0,154.1657303,896.5800562,7.3,0.27229,0
1/12/2024 8:40,0.3,0.3,0.41,0.008,0.089,0.086,0.332,24.41011236,24.41011236,48.07,0.3,0.3,0.11,10.00814607,2.68511236,7.323033708,161.4887641,899.2651686,7.6,0.28348,0
1/12/2024 8:42,-0.1,0,,,,,,24.41011236,24.41011236,48.07,-0.1,0,0.41,10.00814607,10.00814607,0,161.4887641,909.2733146,7.6,0.28348,0
1/12/2024 8:43,0.3,0.3,0.41,0.002,0.105,0.138,0.108,24.41011236,24.41011236,48.48,0.3,0.3,0.11,10.00814607,2.68511236,7.323033708,168.8117978,911.958427,7.9,0.29467,0
1/12/2024 8:44,0.3,0.3,0.41,0.014,0.088,0.034,0.213,24.41011236,24.41011236,48.89,0.3,0.3,0.11,10.00814607,2.68511236,7.323033708,176.1348315,914.6435394,8.2,0.30586,0
1/12/2024 8:46,0.3,0.3,0.4,0.082,0.243,0.046,0.01,24.41011236,24.41011236,49.29,0.3,0.3,0.1,9.764044944,2.441011236,7.323033708,183.4578652,917.0845506,8.5,0.31705,0
1/12/2024 8:47,0.3,0.3,0.41,0.128,0.091,0.082,0.036,24.41011236,24.41011236,49.7,0.3,0.3,0.11,10.00814607,2.68511236,7.323033708,190.7808989,919.769663,8.8,0.32824,0
1/12/2024 8:51,-0.1,0,,,,,,24.41011236,24.41011236,49.7,-0.1,0,0.41,10.00814607,10.00814607,0,190.7808989,929.777809,8.8,0.32824,0
1/12/2024 8:52,0.3,0.3,0.41,0.141,0.014,0.018,0.314,24.41011236,24.41011236,50.11,0.3,0.3,0.11,10.00814607,2.68511236,7.323033708,198.1039326,932.4629214,9.1,0.33943,0
1/12/2024 8:53,0.3,0.079,0.4,0.002,0.014,0.031,0.032,24.41011236,24.41011236,50.51,0.3,0.3,0.1,9.764044944,2.441011236,7.323033708,205.4269663,934.9039326,9.4,0.35062,0
1/12/2024 8:56,-0.1,0,,,,,,24.41011236,24.41011236,50.51,-0.1,0,0.4,9.764044944,9.764044944,0,205.4269663,944.6679776,9.4,0.35062,0
1/12/2024 8:58,0.3,0.3,0.42,0.112,0.003,0.282,0.004,24.41011236,24.41011236,50.93,0.3,0.3,0.12,10.25224719,2.929213483,7.323033708,212.75,947.597191,9.7,0.36181,0
1/12/2024 9:00,-0.1,0,,,,,,24.41011236,24.41011236,50.93,-0.1,0,0.42,10.25224719,10.25224719,0,212.75,957.8494382,9.7,0.36181,0
1/12/2024 9:02,-0.1,0,,,,,,24.41011236,24.41011236,50.93,-0.1,0,0.42,10.25224719,10.25224719,0,212.75,968.1016854,9.7,0.36181,0
1/12/2024 9:03,-0.1,0,,,,,,24.41011236,24.41011236,50.93,-0.1,0,0.42,10.25224719,10.25224719,0,212.75,978.3539326,9.7,0.36181,0
1/12/2024 9:05,0.3,0.3,0.41,0.086,0.159,0.073,0.006,24.41011236,24.41011236,51.34,0.3,0.3,0.11,10.00814607,2.68511236,7.323033708,220.0730337,981.039045,10,0.373,0
1/12/2024 9:06,0.3,0.3,0.42,0.136,0.034,0.223,0.018,24.41011236,24.41011236,51.76,0.3,0.3,0.12,10.25224719,2.929213483,7.323033708,227.3960674,983.9682585,10.3,0.38419,0
1/12/2024 9:07,0.3,0.3,0.41,0.12,0.165,0.04,0.041,24.41011236,24.41011236,52.17,0.3,0.3,0.11,10.00814607,2.68511236,7.323033708,234.7191011,986.6533708,10.6,0.39538,0
1/12/2024 9:10,0.4,0.4,0.41,0.102,0.025,0.262,0.094,24.41011236,24.41011236,52.58,0.4,0.4,0.01,10.00814607,0.244101124,9.764044944,244.4831461,986.8974719,11,0.4103,0
1/12/2024 9:11,0.4,0.4,0.41,0.208,0.044,0.109,0.071,24.41011236,24.41011236,52.99,0.4,0.4,0.01,10.00814607,0.244101124,9.764044944,254.247191,987.1415731,11.4,0.42522,0
1/12/2024 9:12,0.4,0.4,0.42,0.19,0.156,0.215,0.182,24.41011236,24.41011236,53.41,0.4,0.4,0.02,10.25224719,0.488202247,9.764044944,264.011236,987.6297753,11.8,0.44014,0
1/12/2024 9:16,0.4,0.125,0.42,0.006,0.017,0.006,0.096,24.41011236,24.41011236,53.83,0.4,0.4,0.02,10.25224719,0.488202247,9.764044944,273.7752809,988.1179776,12.2,0.45506,0
1/12/2024 9:17,0.4,0.4,0.46,0.112,0.058,0.132,0.098,24.41011236,24.41011236,54.29,0.4,0.4,0.06,11.22865169,1.464606742,9.764044944,283.5393259,989.5825843,12.6,0.46998,0
1/12/2024 9:18,0.4,0.233,0.42,0.013,0.135,0.036,0.049,24.41011236,24.41011236,54.71,0.4,0.4,0.02,10.25224719,0.488202247,9.764044944,293.3033708,990.0707865,13,0.4849,0
1/12/2024 9:18,0.4,0.4,0.45,0.194,0.154,0.101,0.12,24.41011236,24.41011236,55.16,0.4,0.4,0.05,10.98455056,1.220505618,9.764044944,303.0674157,991.2912922,13.4,0.49982,0
1/12/2024 9:25,0.5,0.418,0.44,0.028,0.06,0.318,0.012,24.41011236,24.41011236,55.6,0.5,0.44,0,10.74044944,0,10.74044944,313.8078652,991.2912922,13.84,0.516232,0.054
1/12/2024 9:30,0.5,0.5,0.44,0.109,0.276,0.145,0.161,24.41011236,24.41011236,56.04,0.5,0.44,0,10.74044944,0,10.74044944,324.5483146,991.2912922,14.28,0.532644,0.108
1/12/2024 9:35,0.6,0.505,0.45,0.166,0.054,0.139,0.146,24.41011236,24.41011236,56.49,0.6,0.45,0,10.98455056,0,10.98455056,335.5328652,991.2912922,14.73,0.549429,0.243
1/12/2024 9:40,0.7,0.7,0.48,0.213,0.227,0.219,0.249,24.41011236,24.41011236,56.97,0.7,0.48,0,11.71685393,0,11.71685393,347.2497191,991.2912922,15.21,0.567333,0.441
1/12/2024 9:45,0.8,0.713,0.49,0.264,0.148,0.138,0.163,24.41011236,24.41011236,57.46,0.8,0.49,0,11.96095506,0,11.96095506,359.2106742,991.2912922,15.7,0.58561,0.72
1/12/2024 9:51,0.8,0.214,0.49,0.11,0.006,0.079,0.019,24.41011236,24.41011236,57.95,0.8,0.49,0,11.96095506,0,11.96095506,371.1716292,991.2912922,16.19,0.603887,0.999
1/12/2024 9:56,0.9,0.515,0.48,0.09,0.222,0.122,0.081,24.41011236,24.41011236,58.43,0.9,0.48,0,11.71685393,0,11.71685393,382.8884832,991.2912922,16.67,0.621791,1.377
1/12/2024 10:01,1,0.559,0.46,0.189,0.016,0.133,0.221,24.41011236,24.41011236,58.89,1,0.46,0,11.22865169,0,11.22865169,394.1171348,991.2912922,17.13,0.638949,1.863
1/12/2024 10:06,1.1,0.511,0.5,0.122,0.157,0.193,0.039,24.41011236,24.41011236,59.39,1.1,0.5,0,12.20505618,0,12.20505618,406.322191,991.2912922,17.63,0.657599,2.403
1/12/2024 10:11,1.2,0.306,0.51,0.126,0.001,0.081,0.098,24.41011236,24.41011236,59.9,1.2,0.51,0,12.4491573,0,12.4491573,418.7713483,991.2912922,18.14,0.676622,3.024
1/12/2024 10:17,1.2,0.454,0.51,0.017,0.067,0.116,0.254,24.41011236,24.41011236,60.41,1.2,0.51,0,12.4491573,0,12.4491573,431.2205056,991.2912922,18.65,0.695645,3.645
1/12/2024 10:23,1.4,0.508,0.51,0.021,0.18,0.098,0.209,24.41011236,24.41011236,60.92,1.4,0.51,0,12.4491573,0,12.4491573,443.6696629,991.2912922,19.16,0.714668,4.446
1/12/2024 10:28,1.5,0.363,0.5,0.045,0.102,0.056,0.16,24.41011236,24.41011236,61.42,1.5,0.5,0,12.20505618,0,12.20505618,455.8747191,991.2912922,19.66,0.733318,5.346
1/12/2024 10:33,1.6,0.561,0.52,0.017,0.211,0.189,0.144,24.41011236,24.41011236,61.94,1.6,0.52,0,12.69325843,0,12.69325843,468.5679775,991.2912922,20.18,0.752714,6.318
1/12/2024 10:38,1.6,0.408,0.5,0.162,0.047,0.158,0.041,24.41011236,24.41011236,62.44,1.6,0.5,0,12.20505618,0,12.20505618,480.7730337,991.2912922,20.68,0.771364,7.308
1/12/2024 10:43,1.8,0.672,0.48,0.224,0.221,0.213,0.014,24.41011236,24.41011236,62.92,1.8,0.48,0,11.71685393,0,11.71685393,492.4898877,991.2912922,21.16,0.789268,8.496
1/12/2024 10:49,1.9,0.532,0.46,0.087,0.045,0.283,0.117,24.41011236,24.41011236,63.38,1.9,0.46,0,11.22865169,0,11.22865169,503.7185393,991.2912922,21.62,0.806426,9.792
1/12/2024 10:54,1.9,0.275,0.46,0.032,0.128,0.072,0.043,24.41011236,24.41011236,63.84,1.9,0.46,0,11.22865169,0,11.22865169,514.947191,991.2912922,22.08,0.823584,11.088
1/12/2024 10:59,2,0.5,0.46,0.283,0.027,0.048,0.142,24.41011236,24.41011236,64.3,2,0.46,0,11.22865169,0,11.22865169,526.1758427,991.2912922,22.54,0.840742,12.474
1/12/2024 11:04,2.1,1.078,0.47,0.289,0.178,0.361,0.25,24.41011236,24.41011236,64.77,2.1,0.47,0,11.47275281,0,11.47275281,537.6485955,991.2912922,23.01,0.858273,13.941
1/12/2024 11:09,2.2,0.218,0.46,0.049,0.117,0.041,0.011,24.41011236,24.41011236,65.23,2.2,0.46,0,11.22865169,0,11.22865169,548.8772472,991.2912922,23.47,0.875431,15.507
1/12/2024 11:14,2.3,0.567,0.43,0.302,0.068,0.168,0.029,24.41011236,24.41011236,65.66,2.3,0.43,0,10.49634831,0,10.49634831,559.3735955,991.2912922,23.9,0.89147,17.19
1/12/2024 11:19,2.4,0.453,0.43,0.218,0.085,0.039,0.111,24.41011236,24.41011236,66.09,2.4,0.43,0,10.49634831,0,10.49634831,569.8699438,991.2912922,24.33,0.907509,18.963
1/12/2024 11:26,2.5,0.409,0.48,0.078,0.018,0.044,0.269,24.41011236,24.41011236,66.57,2.5,0.48,0,11.71685393,0,11.71685393,581.5867978,991.2912922,24.81,0.925413,20.781
1/12/2024 11:31,2.6,0.889,0.51,0.391,0.037,0.312,0.149,24.41011236,24.41011236,67.08,2.6,0.51,0,12.4491573,0,12.4491573,594.0359551,991.2912922,25.32,0.944436,22.662
1/12/2024 11:36,2.7,0.437,0.46,0.022,0.073,0.131,0.211,24.41011236,24.41011236,67.54,2.7,0.46,0,11.22865169,0,11.22865169,605.2646068,991.2912922,25.78,0.961594,24.678
1/12/2024 11:41,2.8,0.375,0.43,0.005,0.184,0.072,0.114,24.41011236,24.41011236,67.97,2.8,0.43,0,10.49634831,0,10.49634831,615.7609551,991.2912922,26.21,0.977633,26.811
1/12/2024 11:46,2.9,1.093,0.55,0.421,0.14,0.209,0.323,24.41011236,24.41011236,68.52,2.9,0.55,0,13.4255618,0,13.4255618,629.1865169,991.2912922,26.76,0.998148,28.926
1/12/2024 11:52,3,0.294,0.44,0.054,0.073,0.022,0.145,24.41011236,24.41011236,68.96,3,0.44,0,10.74044944,0,10.74044944,639.9269663,991.2912922,27.2,1.01456,31.23
1/12/2024 11:57,3.1,0.465,0.46,0.049,0.179,0.017,0.22,24.41011236,24.41011236,69.42,3.1,0.46,0,11.22865169,0,11.22865169,651.155618,991.2912922,27.66,1.031718,33.606
1/12/2024 12:02,3.2,0.585,0.48,0.386,0.05,0.032,0.117,24.41011236,19.29775281,69.9,3.2,0.48,0,11.71685393,0,11.71685393,662.8724719,991.2912922,28.14,1.049622,36.054
1/12/2024 12:07,3.3,0.532,0.47,0.231,0.075,0.017,0.209,24.41011236,19.29775281,70.37,3.3,0.47,0,11.47275281,0,11.47275281,674.3452247,991.2912922,28.61,1.067153,38.601
1/12/2024 12:12,3.4,0.81,0.46,0.281,0.268,0.109,0.152,24.41011236,19.29775281,70.83,3.4,0.46,0,11.22865169,0,11.22865169,685.5738764,991.2912922,29.07,1.084311,41.247
1/12/2024 12:16,3.5,0.652,0.46,0.321,0.232,0.095,0.004,24.41011236,19.29775281,71.29,3.5,0.46,0,11.22865169,0,11.22865169,696.8025281,991.2912922,29.53,1.101469,43.983
1/12/2024 12:18,3.5,0.854,0.43,0.247,0.27,0.119,0.218,24.41011236,19.29775281,71.72,3.5,0.43,0,10.49634831,0,10.49634831,707.2988764,991.2912922,29.96,1.117508,46.746
1/12/2024 12:18,3.5,0.281,0.48,0.133,0.018,0.05,0.08,24.41011236,19.29775281,72.2,3.5,0.48,0,11.71685393,0,11.71685393,719.0157304,991.2912922,30.44,1.135412,49.464
1/12/2024 12:24,3.5,0.088,0.45,0.072,0.01,0.004,0.002,24.41011236,19.29775281,72.65,3.5,0.45,0,10.98455056,0,10.98455056,730.0002809,991.2912922,30.89,1.152197,52.209
1/12/2024 12:29,3.6,0.315,0.48,0.007,0.134,0.093,0.081,24.41011236,19.29775281,73.13,3.6,0.48,0,11.71685393,0,11.71685393,741.7171348,991.2912922,31.37,1.170101,55.017
1/12/2024 12:34,3.7,0.282,0.48,0.023,0.005,0.169,0.085,24.41011236,19.29775281,73.61,3.7,0.48,0,11.71685393,0,11.71685393,753.4339888,991.2912922,31.85,1.188005,57.915
1/12/2024 12:39,3.8,0.587,0.5,0.112,0.044,0.158,0.273,24.41011236,19.29775281,74.11,3.8,0.5,0,12.20505618,0,12.20505618,765.639045,991.2912922,32.35,1.206655,60.885
1/12/2024 12:44,3.8,0.446,0.5,0.314,0.074,0.037,0.021,24.41011236,19.29775281,74.61,3.8,0.5,0,12.20505618,0,12.20505618,777.8441011,991.2912922,32.85,1.225305,63.855
1/12/2024 12:50,3.9,0.35,0.41,0.018,0.174,0.004,0.154,19.29775281,19.29775281,75.02,3.9,0.41,0,7.912078652,0,7.912078652,785.7561798,991.2912922,33.26,1.240598,66.996
1/12/2024 12:55,4,0.298,0.42,0.107,0.077,0.023,0.091,19.29775281,19.29775281,75.44,4,0.42,0,8.10505618,0,8.10505618,793.861236,991.2912922,33.68,1.256264,70.218
1/12/2024 13:00,4.1,0.501,0.46,0.126,0.07,0.214,0.091,19.29775281,19.29775281,75.9,4.1,0.46,0,8.876966293,0,8.876966293,802.7382023,991.2912922,34.14,1.273422,73.494
1/12/2024 13:05,4.1,0.586,0.45,0.016,0.253,0.261,0.056,19.29775281,19.29775281,76.35,4.1,0.45,0,8.683988765,0,8.683988765,811.422191,991.2912922,34.59,1.290207,76.779
1/12/2024 13:10,4.2,0.676,0.45,0.273,0.071,0.249,0.083,19.29775281,19.29775281,76.8,4.2,0.45,0,8.683988765,0,8.683988765,820.1061798,991.2912922,35.04,1.306992,80.154
1/12/2024 13:16,4.3,0.284,0.45,0.005,0.224,0.016,0.039,19.29775281,19.29775281,77.25,4.3,0.45,0,8.683988765,0,8.683988765,828.7901686,991.2912922,35.49,1.323777,83.619
1/12/2024 13:22,4.4,0.904,0.43,0.279,0.199,0.186,0.24,19.29775281,19.29775281,77.68,4.4,0.43,0,8.298033708,0,8.298033708,837.0882023,991.2912922,35.92,1.339816,87.192
1/12/2024 13:27,4.4,0.433,0.45,0.165,0.084,0.053,0.131,19.29775281,19.29775281,78.13,4.4,0.45,0,8.683988765,0,8.683988765,845.772191,991.2912922,36.37,1.356601,90.747
1/12/2024 13:32,4.5,0.584,0.39,0.131,0.148,0.032,0.273,19.29775281,19.29775281,78.52,4.5,0.39,0,7.526123596,0,7.526123596,853.2983146,991.2912922,36.76,1.371148,94.446
1/12/2024 13:37,4.6,0.182,0.37,0.01,0.029,0.055,0.088,19.29775281,19.29775281,78.89,4.6,0.37,0,7.14016854,0,7.14016854,860.4384832,991.2912922,37.13,1.384949,98.253
1/12/2024 13:42,4.7,0.428,0.39,0.016,0.199,0.075,0.138,19.29775281,19.29775281,79.28,4.7,0.39,0,7.526123596,0,7.526123596,867.9646068,991.2912922,37.52,1.399496,100
1/12/2024 13:47,4.8,0.804,0.38,0.149,0.313,0.329,0.013,19.29775281,19.29775281,79.66,4.8,0.38,0,7.333146068,0,7.333146068,875.2977528,991.2912922,37.9,1.41367,100
1/12/2024 13:52,4.9,0.316,0.39,0.145,0.071,0.072,0.028,19.29775281,19.29775281,80.05,4.9,0.39,0,7.526123596,0,7.526123596,882.8238764,991.2912922,38.29,1.428217,100
1/12/2024 13:57,4.9,0.468,0.37,0.113,0.039,0.277,0.039,19.29775281,19.29775281,80.42,4.9,0.37,0,7.14016854,0,7.14016854,889.964045,991.2912922,38.66,1.442018,100
1/12/2024 14:02,5,0.304,0.38,0.046,0.011,0.145,0.102,19.29775281,19.29775281,80.8,5,0.38,0,7.333146068,0,7.333146068,897.297191,991.2912922,39.04,1.456192,100
1/12/2024 14:08,5.1,0.278,0.36,0.061,0.136,0.046,0.035,19.29775281,19.29775281,81.16,5.1,0.36,0,6.947191012,0,6.947191012,904.244382,991.2912922,39.4,1.46962,100
1/12/2024 14:13,5.2,0.587,0.37,0.04,0.088,0.253,0.206,19.29775281,19.29775281,81.53,5.2,0.37,0,7.14016854,0,7.14016854,911.3845506,991.2912922,39.77,1.483421,100
1/12/2024 14:18,5.3,0.218,0.35,0.012,0.15,0.025,0.031,19.29775281,10,81.88,5.3,0.35,0,6.754213483,0,6.754213483,918.1387641,991.2912922,40.12,1.496476,100
1/12/2024 14:24,5.3,0.369,0.41,0.078,0.08,0.046,0.165,19.29775281,10,82.29,5.3,0.41,0,7.912078652,0,7.912078652,926.0508427,991.2912922,40.53,1.511769,100
1/12/2024 14:29,5.4,0.296,0.41,0.037,0.067,0.113,0.079,19.29775281,10,82.7,5.4,0.41,0,7.912078652,0,7.912078652,933.9629214,991.2912922,40.94,1.527062,100
1/12/2024 14:34,5.5,0.291,0.41,0.041,0.148,0.091,0.011,19.29775281,10,83.11,5.5,0.41,0,7.912078652,0,7.912078652,941.875,991.2912922,41.35,1.542355,100
1/12/2024 14:40,5.6,0.631,0.41,0.091,0.129,0.073,0.338,19.29775281,10,83.52,5.6,0.41,0,7.912078652,0,7.912078652,949.7870787,991.2912922,41.76,1.557648,100
1/12/2024 14:45,5.6,0.752,0.42,0.218,0.35,0.149,0.035,19.29775281,10,83.94,5.6,0.42,0,8.10505618,0,8.10505618,957.8921349,991.2912922,42.18,1.573314,100
1/12/2024 14:48,5.7,0.489,0.44,0.125,0.1,0.096,0.168,19.29775281,10,84.38,5.7,0.44,0,8.491011236,0,8.491011236,966.3831461,991.2912922,42.62,1.589726,100
1/12/2024 14:49,5.7,0.489,0.43,0.193,0.019,0.169,0.108,19.29775281,10,84.81,5.7,0.43,0,8.298033708,0,8.298033708,974.6811798,991.2912922,43.05,1.605765,100
1/12/2024 14:50,5.7,0.381,0.44,0.005,0.15,0.044,0.182,19.29775281,10,85.25,5.7,0.44,0,8.491011236,0,8.491011236,983.172191,991.2912922,43.49,1.622177,100
1/12/2024 14:55,5.8,0.444,0.39,0.002,0.109,0.238,0.095,19.29775281,10,85.64,5.8,0.39,0,7.526123596,0,7.526123596,990.6983146,991.2912922,43.88,1.636724,100
1/12/2024 15:00,5.9,0.291,0.38,0.078,0.097,0.101,0.015,19.29775281,10,86.02,5.9,0.38,0,7.333146068,0,7.333146068,998.0314607,991.2912922,44.26,1.650898,100
1/12/2024 15:05,6,0.411,0.38,0.044,0.133,0.227,0.007,10,10,86.4,6,0.38,0,3.8,0,3.8,1001.831461,991.2912922,44.64,1.665072,100
1/12/2024 15:08,6,0.443,0.38,0.062,0.018,0.273,0.09,10,10,86.78,6,0.38,0,3.8,0,3.8,1005.631461,991.2912922,45.02,1.679246,100
1/12/2024 15:10,6,0.199,0.41,0.042,0.075,0.018,0.064,10,10,87.19,6,0.41,0,4.1,0,4.1,1009.731461,991.2912922,45.43,1.694539,100
1/12/2024 15:12,6.1,0.584,0.4,0.242,0.17,0.101,0.071,10,10,87.59,6.1,0.4,0,4,0,4,1013.731461,991.2912922,45.83,1.709459,100
1/12/2024 15:15,6.1,0.463,0.4,0.117,0.084,0.154,0.108,10,10,87.99,6.1,0.4,0,4,0,4,1017.731461,991.2912922,46.23,1.724379,100
1/12/2024 15:22,6.2,0.382,0.4,0.021,0.204,0.008,0.149,10,10,88.39,6.2,0.4,0,4,0,4,1021.731461,991.2912922,46.63,1.739299,100
1/12/2024 15:27,6.2,0.659,0.42,0.265,0.156,0.176,0.062,10,10,88.81,6.2,0.42,0,4.2,0,4.2,1025.931461,991.2912922,47.05,1.754965,100
1/12/2024 15:32,6.3,0.343,0.39,0.084,0.075,0.17,0.014,10,10,89.2,6.3,0.39,0,3.9,0,3.9,1029.831461,991.2912922,47.44,1.769512,100
1/12/2024 15:37,6.4,0.218,0.39,0.087,0.005,0.07,0.056,10,10,89.59,6.4,0.39,0,3.9,0,3.9,1033.731461,991.2912922,47.83,1.784059,100
1/12/2024 15:42,6.5,0.178,0.39,0.066,0.046,0.023,0.043,10,10,89.98,6.5,0.39,0,3.9,0,3.9,1037.631461,991.2912922,48.22,1.798606,100
1/12/2024 15:47,6.6,0.534,0.38,0.247,0.015,0.102,0.17,10,10,90.36,6.6,0.38,0,3.8,0,3.8,1041.431461,991.2912922,48.6,1.81278,100
1/12/2024 15:53,6.7,0.249,0.38,0.003,0.154,0.022,0.07,10,10,90.74,6.7,0.38,0,3.8,0,3.8,1045.231461,991.2912922,48.98,1.826954,100
1/12/2024 15:58,6.7,0.434,0.37,0.163,0.188,0.044,0.039,10,10,91.11,6.7,0.37,0,3.7,0,3.7,1048.931461,991.2912922,49.35,1.840755,100
1/12/2024 16:03,6.8,0.332,0.38,0.116,0.098,0.077,0.041,10,10,91.49,6.8,0.38,0,3.8,0,3.8,1052.731461,991.2912922,49.73,1.854929,100
1/12/2024 16:08,6.9,0.388,0.38,0.135,0.078,0.137,0.038,10,10,91.87,6.9,0.38,0,3.8,0,3.8,1056.531461,991.2912922,50.11,1.869103,100
1/12/2024 16:13,6.9,0.658,0.36,0.198,0.109,0.277,0.074,10,10,92.23,6.9,0.36,0,3.6,0,3.6,1060.131461,991.2912922,50.47,1.882531,100
1/12/2024 16:18,7,0.289,0.44,0.006,0.057,0.06,0.166,10,10,92.67,7,0.44,0,4.4,0,4.4,1064.531461,991.2912922,50.91,1.898943,100
1/12/2024 16:24,7.1,0.348,0.49,0.044,0.018,0.259,0.027,10,10,93.16,7.1,0.49,0,4.9,0,4.9,1069.431461,991.2912922,51.4,1.91722,100
1/12/2024 16:29,7.1,0.219,0.44,0.06,0.011,0.121,0.027,10,10,93.6,7.1,0.44,0,4.4,0,4.4,1073.831461,991.2912922,51.84,1.933632,100
1/12/2024 16:35,7.2,0.435,0.46,0.15,0.067,0.046,0.172,10,10,94.06,7.2,0.46,0,4.6,0,4.6,1078.431461,991.2912922,52.3,1.95079,100
1/12/2024 16:40,7.3,0.323,0.4,0.058,0.154,0.022,0.089,10,10,94.46,7.3,0.4,0,4,0,4,1082.431461,991.2912922,52.7,1.96571,100
1/12/2024 16:45,7.3,0.271,0.44,0.165,0.055,0.044,0.007,10,10,94.9,7.3,0.44,0,4.4,0,4.4,1086.831461,991.2912922,53.14,1.982122,100
1/12/2024 16:50,7.4,0.597,0.44,0.209,0.086,0.209,0.093,10,10,95.34,7.4,0.44,0,4.4,0,4.4,1091.231461,991.2912922,53.58,1.998534,100
1/12/2024 16:55,7.4,0.404,0.41,0.188,0.019,0.105,0.092,10,10,95.75,7.4,0.41,0,4.1,0,4.1,1095.331461,991.2912922,53.99,2.013827,100
1/12/2024 17:00,7.5,0.551,0.4,0.02,0.251,0.189,0.091,10,10,96.15,7.5,0.4,0,4,0,4,1099.331461,991.2912922,54.39,2.028747,100
1/12/2024 17:05,7.5,0.602,0.43,0.172,0.058,0.176,0.196,10,10,96.58,7.5,0.43,0,4.3,0,4.3,1103.631461,991.2912922,54.82,2.044786,100
1/12/2024 17:12,7.5,0.241,0.48,0.055,0.167,0.008,0.011,10,10,97.06,7.5,0.48,0,4.8,0,4.8,1108.431461,991.2912922,55.3,2.06269,100
1/12/2024 17:17,7.5,0.241,,,,,,10,10,97.06,7.5,0.48,0,4.8,0,4.8,1113.231461,991.2912922,55.78,2.080594,100
1/12/2024 17:19,7.5,0.241,,,,,,10,10,97.06,7.5,0.48,0,4.8,0,4.8,1118.031461,991.2912922,56.26,2.098498,100
1/12/2024 17:23,7.5,0.241,,,,,,10,10,97.06,7.5,0.48,0,4.8,0,4.8,1122.831461,991.2912922,56.74,2.116402,100
1/12/2024 17:26,7.6,0.651,0.47,0.082,0.297,0.266,0.006,10,10,97.53,7.6,0.47,0,4.7,0,4.7,1127.531461,991.2912922,57.21,2.133933,100
1/12/2024 17:29,-0.1,0,,,,,,10,10,97.53,-0.1,0,0.47,4.7,4.7,0,1127.531461,995.9912922,57.21,2.133933,100
1/12/2024 17:31,7.6,0.564,0.49,0.25,0.158,0.117,0.039,10,10,98.02,7.6,0.49,0,4.9,0,4.9,1132.431461,995.9912922,57.7,2.15221,100
1/12/2024 17:33,7.6,0.629,0.49,0.427,0.008,0.099,0.095,10,10,98.51,7.6,0.49,0,4.9,0,4.9,1137.331461,995.9912922,58.19,2.170487,100
1/12/2024 17:36,7.7,0.208,0.47,0.015,0.135,0.003,0.055,10,10,98.98,7.7,0.47,0,4.7,0,4.7,1142.031461,995.9912922,58.66,2.188018,100
1/12/2024 17:37,7.7,0.67,0.42,0.01,0.09,0.243,0.327,10,10,99.4,7.7,0.42,0,4.2,0,4.2,1146.231461,995.9912922,59.08,2.203684,100
1/12/2024 17:40,-0.1,0,,,,,,10,24.41011236,99.4,-0.1,0,0.42,4.2,4.2,0,1146.231461,1000.191292,59.08,2.203684,100
1/12/2024 17:40,7.7,0.591,0.44,0.115,0.136,0.245,0.095,10,24.41011236,99.84,7.7,0.44,0,4.4,0,4.4,1150.631461,1000.191292,59.52,2.220096,100
1/12/2024 17:42,7.7,0.431,0.44,0.015,0.143,0.029,0.244,10,24.41011236,100.28,7.7,0.44,0,4.4,0,4.4,1155.031461,1000.191292,59.96,2.236508,100
1/12/2024 17:42,7.7,0.463,0.44,0.232,0.005,0.013,0.213,10,24.41011236,100.72,7.7,0.44,0,4.4,0,4.4,1159.431461,1000.191292,60.4,2.25292,100
1/12/2024 17:44,7.7,0.545,0.41,0.075,0.129,0.097,0.244,10,24.41011236,101.13,7.7,0.41,0,4.1,0,4.1,1163.531461,1000.191292,60.81,2.268213,100
1/12/2024 17:45,7.7,0.45,0.43,0.071,0.262,0.027,0.09,10,24.41011236,101.56,7.7,0.43,0,4.3,0,4.3,1167.831461,1000.191292,61.24,2.284252,100
